level_0,index,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,FICS
933,26,051910,KR7051910008,LG화학,KOSPI,,224500,1,1500,0.67,225000,229000,222500,201389,45332384250,158479,70592343,STK,정유/화학/가스,Chemicals
934,976,051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,4665,2,-95,-2.0,4805,4805,4610,572594,2683037234,4749,101802299,KSQ,이차전지 소재,Commuications Equipment
935,994,052020,KR7052020005,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),6460,1,260,4.19,6210,6840,6210,399155,2592136925,4391,67983291,KSQ,바이오/제약/신약개발,Electtronic Equipment & Instruments
937,1447,052260,KR7052260007,현대바이오랜드,KOSDAQ,중견기업부,4300,2,-20,-0.46,4335,4335,4260,59229,254023985,1290,30000000,KSQ,화장품,Personal Products
939,1348,052330,KR7052330008,코텍,KOSDAQ,우량기업부,9470,2,-60,-0.63,9530,9530,9360,31628,298818960,1565,16527174,KSQ,IT하드웨어/반도체,Display and Display accessory
940,974,052400,KR7052400009,코나아이,KOSDAQ,우량기업부,32900,1,750,2.33,32200,33500,31700,168478,5535027675,4791,14563291,KSQ,IT소프트웨어,IT Services
941,1408,052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,1473,1,12,0.82,1462,1480,1462,525457,772739700,1386,94150757,KSQ,정유/화학/가스,Display and Display accessory
944,115,052690,KR7052690005,한전기술,KOSPI,,64500,1,800,1.26,67500,67500,63600,218542,14255852550,24651,38220000,STK,원자력,Energy Equipment & service
945,1501,052710,KR7052710001,아모텍,KOSDAQ,중견기업부,8040,1,360,4.69,7780,8070,7680,57090,453961485,1175,14615109,KSQ,IT하드웨어/반도체,Electtronic Equipment & Instruments
949,961,053030,KR7053030003,바이넥스,KOSDAQ,우량기업부,15970,2,-170,-1.05,16190,16340,15950,224748,3614702710,5219,32684188,KSQ,바이오/제약/신약개발,Pharmaceuticals
952,1353,053080,KR7053080008,케이엔솔,KOSDAQ,우량기업부,11900,1,100,0.85,11930,12010,11810,32075,380980355,1546,12999807,KSQ,이차전지 소재,Machinery
954,456,053210,KR7053210001,스카이라이프,KOSPI,,4395,1,10,0.23,4395,4400,4365,72019,315594748,2088,47522955,STK,미디어,Media
957,1560,053280,KR7053280004,예스24,KOSDAQ,우량기업부,4360,1,20,0.46,4340,4375,4305,86545,375639046,1090,25000000,KSQ,유통/소매,Internet Retail
959,1257,053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,4400,1,20,0.46,4385,4430,4355,55860,245011365,1867,42441361,KSQ,IT소프트웨어,Software
960,1297,053350,KR7053350005,이니텍,KOSDAQ,중견기업부,8720,2,-290,-3.22,9010,9180,8160,114319,991892655,1725,19790916,KSQ,IT소프트웨어,Software
962,1350,053580,KR7053580007,웹케시,KOSDAQ,우량기업부,11430,2,-70,-0.61,11570,11700,11380,135690,1560051785,1558,13636248,KSQ,IT소프트웨어,IT Services
963,1129,053610,KR7053610002,프로텍,KOSDAQ,우량기업부,23850,1,50,0.21,24100,24100,23450,18431,437123350,2623,11000000,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
965,501,053690,KR7053690004,한미글로벌,KOSPI,,16020,2,-80,-0.5,16250,16250,16000,25508,411311440,1755,10957550,STK,건설,Construction & Engineering
967,920,053800,KR7053800009,안랩,KOSDAQ,우량기업부,67500,2,-2000,-2.88,69800,70000,67200,141276,9644419150,7510,11126506,KSQ,IT소프트웨어,Software
971,1480,054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,7620,1,80,1.06,7590,7670,7550,34837,265537920,1221,16030561,KSQ,기타,Biotechnology
974,1451,054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,5050,1,10,0.2,5090,5100,5000,33578,169206240,1277,25291210,KSQ,가전제품,Mobile phone and Mobile accessory
977,1200,054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,14000,1,370,2.71,14000,14020,13830,36593,508883475,2120,15144233,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
979,1498,054620,KR7054620000,APS,KOSDAQ,중견기업부,5940,1,40,0.68,5970,6000,5880,16083,95572425,1181,19894221,KSQ,디스플레이 장비,Semiconductors & Semiconductor Equipment
980,1608,054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,7010,1,20,0.29,6990,7050,6980,18552,130026250,1006,14354920,KSQ,바이오/제약/신약개발,Pharmaceuticals
986,1107,054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,23300,1,250,1.08,23250,23450,22900,36766,855565075,2816,12089892,KSQ,헬스케어,Health Care Equipment & Supplies
988,12,055550,KR7055550008,신한지주,KOSPI,,49750,1,1000,2.05,49300,50200,49200,1675511,83423363100,250464,503445325,STK,은행,Commercial Banks
989,1110,056080,KR7056080005,유진로봇,KOSDAQ,중견기업부,7490,1,20,0.27,7520,7590,7440,80310,601480545,2809,37512152,KSQ,IT하드웨어/반도체,Machinery
990,1597,056090,KR7056090004,시지메드텍,KOSDAQ,중견기업부,992,2,-21,-2.07,1038,1074,956,2515406,2553052984,1024,103259036,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
991,922,056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,20800,1,100,0.48,20800,20950,20600,38384,796043750,7469,35908760,KSQ,디스플레이 장비,Machinery
996,272,057050,KR7057050007,현대홈쇼핑,KOSPI,,49100,1,50,0.1,49100,49350,48600,5775,283359275,5892,12000000,STK,유통,Internet Retail
1000,1556,058400,KR7058400003,KNN,KOSDAQ,우량기업부,826,3,0,0.0,828,833,820,390213,322254769,1093,132429720,KSQ,미디어,Media
1001,439,058430,KR7058430000,포스코스틸리온,KOSPI,,37150,1,100,0.27,37700,37850,36800,17538,653549925,2229,6000000,STK,철강/비철금속,Metal & Mining
1003,862,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,38400,1,3900,11.3,39900,40600,36050,2000130,75872683425,29265,76211850,KSQ,반도체,Semiconductors & Semiconductor Equipment
1004,949,058610,KR7058610007,에스피지,KOSDAQ,우량기업부,25750,2,-50,-0.19,25950,26250,25700,141309,3658698475,5710,22177360,KSQ,자동차 부품,Electrical Equipment
1005,1609,058630,KR7058630005,엠게임,KOSDAQ,우량기업부,5140,1,10,0.19,5120,5160,5100,126043,646292020,1004,19543877,KSQ,게임,Game Software
1006,348,058650,KR7058650003,세아홀딩스,KOSPI,,90500,1,300,0.33,91700,91700,90300,55,5005500,3620,4000000,STK,지주회사,Metal & Mining
1008,1041,058820,KR7058820002,CMG제약,KOSDAQ,우량기업부,2590,2,-35,-1.33,2600,2655,2555,1768212,4585773201,3597,138892244,KSQ,바이오/제약/신약개발,Pharmaceuticals
1009,595,058850,KR7058850009,KTcs,KOSPI,,2835,2,-10,-0.35,2825,2860,2815,185483,526391450,1210,42685000,STK,통신,Commercial Services & Supplies
1011,924,058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,58900,1,5200,9.68,54400,61000,53600,308796,18071821250,7192,12211391,KSQ,IT소프트웨어,Software
1012,1053,059090,KR7059090001,미코,KOSDAQ,중견기업부,10210,1,120,1.19,10180,10400,10080,246146,2520441640,3411,33416778,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
1015,1534,059210,KR7059210005,메타바이오메드,KOSDAQ,우량기업부,4725,2,-50,-1.05,4800,4850,4695,159223,753709690,1127,23862351,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
1017,1154,060150,KR7060150000,인선이엔티,KOSDAQ,우량기업부,5140,1,100,1.98,5040,5160,5040,33844,173378290,2393,46563612,KSQ,유틸리티,Commercial Services & Supplies
1019,1077,060250,KR7060250008,NHN KCP,KOSDAQ GLOBAL,우량기업부,7820,2,-40,-0.51,7860,7910,7800,34440,270554750,3140,40160611,KSQ,IT소프트웨어,Internet Services
1021,1051,060280,KR7060280005,큐렉소,KOSDAQ,중견기업부,8470,1,40,0.47,8580,8630,8470,133652,1139571335,3480,41089990,KSQ,헬스케어,Health Care Equipment & Supplies
1022,1433,060310,KR7060310000,3S,KOSDAQ,중견기업부,2490,1,110,4.62,2385,2610,2380,5052490,12567435974,1321,53059040,KSQ,반도체 장비,Machinery
1023,941,060370,KR7060370004,LS마린솔루션,KOSDAQ,중견기업부,17990,1,90,0.5,17900,18480,17810,332246,6025005860,5877,32668854,KSQ,조선/기계/중공업,Construction & Engineering
1027,1497,060560,KR7060560000,홈센타홀딩스,KOSDAQ,우량기업부,926,2,-16,-1.7,944,944,921,128126,119317361,1182,127669525,KSQ,건설,Construction Materials
1028,1468,060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,1648,1,58,3.65,1590,1650,1580,56206,91329661,1246,75621573,KSQ,엔터테인먼트,Media
1029,1310,060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,6990,3,0,0.0,7080,7080,6970,13026,91148750,1690,24181020,KSQ,바이오/제약/신약개발,Pharmaceuticals
1030,1171,060720,KR7060720000,KH바텍,KOSDAQ,우량기업부,9500,1,150,1.6,9400,9500,9360,35672,336582005,2249,23677442,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
1033,358,060980,KR7060980000,HL홀딩스,KOSPI,,36050,1,50,0.14,36000,36200,35750,8651,311222450,3390,9403877,STK,지주회사,Auto Components
1034,1515,061040,KR7061040002,알에프텍,KOSDAQ,우량기업부,3605,1,165,4.8,3445,3635,3445,193847,692053933,1156,32089259,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
1036,1221,061970,KR7061970000,LB세미콘,KOSDAQ,우량기업부,3430,1,50,1.48,3385,3440,3375,49817,169504405,1992,58083006,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
1037,157,062040,KR7062040001,산일전기,KOSPI,,49950,1,450,0.91,50100,51000,49750,248273,12451616650,15207,30445200,STK,전력기기,Electrical Equipment
1039,1424,063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,20400,1,450,2.26,20100,20900,20050,22616,463123425,1345,6595192,KSQ,게임,Game Software
1040,583,063160,KR7063160006,종근당바이오,KOSPI,,23350,2,-50,-0.21,23600,23650,23350,4063,95495375,1280,5485962,STK,바이오/제약/신약개발,Pharmaceuticals
1041,1459,063170,KR7063170005,서울옥션,KOSDAQ,우량기업부,7120,1,100,1.42,7170,7180,7060,46958,333998680,1265,17774267,KSQ,유통/소매,Distributors
1043,1292,063570,KR7063570006,NICE인프라,KOSDAQ,우량기업부,5080,1,20,0.4,5060,5170,5060,35849,183496105,1734,34147728,KSQ,IT소프트웨어,Commercial Services & Supplies
1045,1236,064090,KR7064090004,인크레더블버즈,KOSDAQ,중견기업부,3910,2,-225,-5.44,4100,4340,3630,336901,1308682510,1944,49742745,KSQ,엔터테인먼트,Distributors
1047,1224,064260,KR7064260003,다날,KOSDAQ,우량기업부,2885,1,20,0.7,2875,2900,2875,104682,302291028,1989,68949040,KSQ,IT소프트웨어,Internet Services
1048,1428,064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,10420,1,320,3.17,10240,10430,10110,54475,560404230,1340,12863962,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
1049,35,064350,KR7064350002,현대로템,KOSPI,,113700,1,3900,3.55,111100,114400,109500,981508,110304344900,124094,109142293,STK,조선/기계/중공업,Transportation Infrastructure
1050,69,064400,KR7064400005,LG씨엔에스,KOSPI,,52700,3,0,0.0,52700,53100,52400,139114,7339285000,51058,96885948,STK,IT소프트웨어,IT Services
1053,1003,064550,KR7064550007,바이오니아,KOSDAQ,우량기업부,16310,2,-200,-1.21,16370,16550,16290,71608,1174737190,4209,25810291,KSQ,바이오/제약/신약개발,Biotechnology
1054,900,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,89300,1,2000,2.29,87900,91000,86800,35519,3147729250,10425,11675000,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
1055,1437,064800,KR7064800006,포니링크,KOSDAQ,중견기업부,1029,1,30,3.0,1040,1078,990,818267,848256590,1315,127807298,KSQ,IT소프트웨어,Distributors
1056,1202,064820,KR7064820004,케이프,KOSDAQ,우량기업부,6800,1,310,4.78,6530,7180,6450,974328,6610886780,2101,30901728,KSQ,창업투자/VC,Capital Markets
1058,240,064960,KR7064960008,SNT모티브,KOSPI,,27400,2,-750,-2.66,28400,28400,26950,64425,1752854600,7272,26540272,STK,자동차 부품,Auto Components
1062,873,065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,60900,1,300,0.5,60800,62100,60000,97565,5958843450,16737,27483948,KSQ,가전제품,Household Durables
1066,1507,065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,4070,1,65,1.62,4010,4370,3990,867374,3596117193,1166,28652800,KSQ,방위산업,Commercial Services & Supplies
1067,1036,065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,11490,2,-30,-0.26,11560,11720,11010,3185333,36054562330,3647,31742912,KSQ,자동차 부품,Auto Components
1070,1209,065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,20700,1,1170,5.99,19600,21100,19450,21778,439492040,2071,10006100,KSQ,바이오/제약/신약개발,Pharmaceuticals
1071,1112,065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,30300,2,-450,-1.46,30450,30800,30050,19550,592174700,2799,9240471,KSQ,자동차 부품,Mobile phone and Mobile accessory
1073,1464,065710,KR7065710006,서호전기,KOSDAQ,우량기업부,24300,3,0,0.0,24300,24400,23900,10287,247838650,1251,5150000,KSQ,전력기기,Transportation Infrastructure
1081,38,066570,KR7066570003,LG전자,KOSPI,,71600,1,1300,1.85,71200,72600,70800,555142,39855628700,117171,163647814,STK,가전제품,Household Durables
1082,1493,066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,3060,3,0,0.0,3070,3080,3055,32664,100112315,1195,39073104,KSQ,자동차 부품,Auto Components
1083,1465,066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,16640,1,50,0.3,16590,16790,16590,10232,169909100,1248,7500000,KSQ,건설,Construction & Engineering
1085,1532,066700,KR7066700006,테라젠이텍스,KOSDAQ,우량기업부,3040,1,25,0.83,3035,3040,3000,36142,108776115,1129,37152376,KSQ,헬스케어,Pharmaceuticals
1089,117,066970,KR7066970005,엘앤에프,KOSPI,,67000,1,1700,2.6,66400,68700,64900,214749,14376892550,24331,36316174,STK,이차전지 소재,Electtronic Equipment & Instruments
1091,1539,067000,KR7067000000,조이시티,KOSDAQ,우량기업부,1600,1,21,1.33,1616,1616,1577,56556,90002397,1118,69903446,KSQ,게임,Game Software
1093,1085,067080,KR7067080002,대화제약,KOSDAQ,중견기업부,16460,2,-390,-2.31,17000,17120,16440,369045,6183214330,3064,18616650,KSQ,바이오/제약/신약개발,Pharmaceuticals
1094,904,067160,KR7067160002,SOOP,KOSDAQ GLOBAL,우량기업부,81500,1,200,0.25,81900,82300,81300,36501,2982819450,9368,11494767,KSQ,미디어,Internet Services
1096,1227,067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,33400,1,1150,3.57,32250,33500,31950,30170,986600575,1979,5926779,KSQ,IT소프트웨어,Education
1098,919,067310,KR7067310003,하나마이크론,KOSDAQ,우량기업부,11370,1,240,2.16,11410,11500,11240,395419,4488396990,7535,66271949,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
1100,1168,067390,KR7067390005,아스트,KOSDAQ,중견기업부,577,1,24,4.34,553,586,553,1192473,687119878,2280,395157579,KSQ,운송/항공/물류,Machinery
1102,918,067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),6210,1,10,0.16,6200,6270,6170,242568,1507446215,7569,121895688,KSQ,바이오/제약/신약개발,Distributors
1106,1499,067900,KR7067900001,와이엔텍,KOSDAQ,우량기업부,6470,1,40,0.62,6400,6470,6390,10066,64776980,1177,18199659,KSQ,유틸리티,Marine
1108,1420,067990,KR7067990002,도이치모터스,KOSDAQ,우량기업부,4650,1,35,0.76,4575,4670,4565,90995,421890214,1356,29181550,KSQ,유통/소매,Automobiles
1111,1056,068240,KR7068240001,다원시스,KOSDAQ,중견기업부,8800,2,-30,-0.34,8830,8910,8780,101593,897823860,3358,38163437,KSQ,원자력,Machinery
1112,7,068270,KR7068270008,셀트리온,KOSPI,,158300,2,-300,-0.19,159100,159500,158300,274242,43551481450,353417,223258283,STK,바이오/제약/신약개발,Biotechnology
1113,518,068290,KR7068290006,삼성출판사,KOSPI,,16440,1,100,0.61,16510,17580,16160,98424,1646947125,1644,10000000,STK,미디어,Media
1115,867,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,48500,1,100,0.21,48500,48950,48500,40398,1967286200,21181,43673278,KSQ,바이오/제약/신약개발,Pharmaceuticals
1116,1207,068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,7510,1,20,0.27,7470,7530,7420,6571,49248460,2078,27675342,KSQ,미디어,Education
1117,988,069080,KR7069080000,웹젠,KOSDAQ GLOBAL,우량기업부,13130,1,20,0.15,13020,13180,13020,19115,250412860,4543,34600884,KSQ,게임,Game Software
1119,258,069260,KR7069260008,TKG휴켐스,KOSPI,,16200,1,150,0.93,16120,16200,16100,32526,525981680,6622,40878588,STK,정유/화학/가스,Chemicals
1122,601,069460,KR7069460004,대호에이엘,KOSPI,,1729,2,-3,-0.17,1732,1744,1695,736799,1265989148,1172,67834027,STK,철강/비철금속,Metal & Mining
1123,1449,069510,KR7069510006,에스텍,KOSDAQ,중견기업부,11790,1,20,0.17,11770,11890,11700,8571,101165025,1286,10910000,KSQ,자동차 부품,Household Durables
1125,158,069620,KR7069620003,대웅제약,KOSPI,,129200,2,-600,-0.46,131000,131300,128100,15231,1966487150,14969,11586575,STK,바이오/제약/신약개발,Pharmaceuticals
1128,1585,069920,KR7069920007,엑시온그룹,KOSDAQ,중견기업부,2960,2,-15,-0.5,3130,3130,2885,345985,1028634076,1041,35194116,KSQ,지주회사,Internet Retail
1129,172,069960,KR7069960003,현대백화점,KOSPI,,58200,1,100,0.17,58000,59000,57500,32427,1891371950,13169,22628813,STK,유통,Multiline Retail
1132,463,070960,KR7070960000,모나용평,KOSPI,,4245,1,5,0.12,4220,4335,4125,332288,1403727490,2043,48133333,STK,유통/소매,Hotel & Leisure
1133,79,071050,KR7071050009,한국금융지주,KOSPI,,78100,1,800,1.03,77700,78300,77100,102130,7960916750,43521,55725992,STK,지주회사,Capital Markets
1135,1383,071200,KR7071200000,인피니트헬스케어,KOSDAQ,우량기업부,5900,2,-20,-0.34,5930,6020,5860,182338,1082778795,1439,24396458,KSQ,헬스케어,Health Care Equipment & Supplies
1136,1165,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,15000,1,30,0.2,15200,15200,14860,17621,263840505,2294,15296603,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
1137,268,071320,KR7071320006,지역난방공사,KOSPI,,52000,1,800,1.56,51200,52400,51200,12478,647958300,6020,11578744,STK,유틸리티,Eletric Utilities
1139,502,071840,KR7071840003,롯데하이마트,KOSPI,,7430,1,110,1.5,7310,7480,7310,13486,100286420,1754,23607712,STK,유통/소매,Distributors
1142,176,071970,KR7071970008,HD현대마린엔진,KOSPI,,36750,1,2050,5.91,35650,37200,35050,1000466,36100807975,12466,33921495,STK,조선/기계/중공업,Shipbuilding
1146,372,072710,KR7072710007,농심홀딩스,KOSPI,,66800,1,800,1.21,66100,66800,65500,3466,229363800,3098,4637790,STK,지주회사,Food Products
1147,1481,072770,KR7072770001,율호,KOSDAQ,중견기업부,1697,1,18,1.07,1684,1710,1650,401445,674056195,1220,71919480,KSQ,자동차 부품,IT Services
1148,1461,072870,KR7072870009,메가스터디,KOSDAQ,우량기업부,10600,2,-40,-0.38,10640,10660,10570,10746,113967255,1263,11920959,KSQ,기타,Education
1151,1287,073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,4365,1,140,3.31,4265,4450,4265,196768,859950195,1754,40191250,KSQ,조선/기계/중공업,Shipbuilding
1154,167,073240,KR7073240004,금호타이어,KOSPI,,4730,1,105,2.27,4675,4745,4655,281063,1323689953,13587,287260287,STK,자동차 부품,Auto Components
