Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,FICS
038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,11430,1,40,0.35,11400,11500,11370,28439,325123680,1911,16720822,KSQ,운송/항공/물류,Hotel & Leisure
038500,KR7038500005,삼표시멘트,KOSDAQ,우량기업부,3200,2,-10,-0.31,3185,3260,3175,55751,177864360,3453,107916306,KSQ,건자재,Construction Materials
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,132400,2,-2000,-1.49,133200,139500,131900,78916,10644182750,16311,12319550,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
039130,KR7039130000,하나투어,KOSPI,,51000,1,600,1.19,50400,51200,50400,29814,1518093300,8179,16039185,STK,운송/항공/물류,Hotel & Leisure
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,27350,1,800,3.01,26300,27400,25700,70872,1912345350,10460,38248176,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5800,1,30,0.52,5770,5810,5720,316,1825280,1305,22500000,KSQ,미디어,Media
039440,KR7039440003,에스티아이,KOSDAQ,우량기업부,22100,2,-450,-2.0,22850,23000,22000,98998,2212575550,3498,15830000,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
039490,KR7039490008,키움증권,KOSPI,,147600,2,-500,-0.34,146600,150600,146600,52856,7867041950,36127,24476706,STK,증권,Capital Markets
039560,KR7039560008,다산네트웍스,KOSDAQ,중견기업부,2780,2,-60,-2.11,2800,2810,2765,24362,67852235,1101,39613981,KSQ,통신,Commuications Equipment
039570,KR7039570007,HDC랩스,KOSPI,,8920,2,-90,-1.0,8950,9090,8900,5834,52233795,2315,25957601,STK,IT소프트웨어,Construction & Engineering
039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,10280,2,-110,-1.06,10310,10310,10100,107220,1094016525,1070,10410400,KSQ,조선/기계/중공업,Machinery
039840,KR7039840004,디오,KOSDAQ,중견기업부,19640,2,-1310,-6.25,20950,21000,19530,124825,2486269355,2942,14981755,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,3465,2,-15,-0.43,3445,3470,3385,31970,109771630,1112,32110082,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
039980,KR7039980008,폴라리스AI,KOSDAQ,중견기업부,3035,1,205,7.24,2935,3225,2900,23797160,73510234469,2206,72696064,KSQ,AI,IT Services
040300,KR7040300006,YTN,KOSDAQ,중견기업부,3260,1,45,1.4,3220,3295,3215,53546,174159820,1369,42000000,KSQ,미디어,Media
040350,KR7040350001,크레오에스지,KOSDAQ,벤처기업부,539,1,14,2.67,535,543,521,168596,89620786,1041,193205323,KSQ,IT소프트웨어,IT Services
041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,5850,1,70,1.21,5810,6060,5770,1489373,8844186025,2908,49725498,KSQ,IT소프트웨어,Auto Components
041190,KR7041190000,우리기술투자,KOSDAQ,벤처기업부,7190,2,-140,-1.91,7290,7380,7170,248392,1811691810,6039,84000000,KSQ,창업투자/VC,Diversified Financial Services
041440,KR7041440009,현대에버다임,KOSDAQ,우량기업부,8850,2,-340,-3.7,8960,8960,8820,104826,929655670,1585,17915944,KSQ,조선/기계/중공업,Machinery
041510,KR7041510009,에스엠,KOSDAQ,우량기업부,121700,2,-2700,-2.17,123500,125000,120500,82762,10095132500,27862,22894690,KSQ,엔터테인먼트,Media
041590,KR7041590001,플래스크,KOSDAQ,중견기업부,789,0,0,0.0,0,0,0,0,0,1159,146916475,KSQ,IT소프트웨어,Construction & Engineering
041830,KR7041830001,인바디,KOSDAQ,우량기업부,23800,2,-150,-0.63,23950,23950,23650,17257,410329975,3208,13480882,KSQ,헬스케어,Health Care Equipment & Supplies
041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,8870,1,1520,20.68,7450,9550,7050,8986383,79646149555,1197,13501607,KSQ,바이오/제약/신약개발,Pharmaceuticals
041920,KR7041920000,메디아나,KOSDAQ,우량기업부,6160,1,120,1.99,6120,6170,5950,94132,572931950,1145,18598223,KSQ,헬스케어,Health Care Equipment & Supplies
041960,KR7041960006,코미팜,KOSDAQ,벤처기업부,5870,2,-300,-4.86,6060,6070,5700,365108,2136810730,4214,71793466,KSQ,바이오/제약/신약개발,Pharmaceuticals
042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,48100,1,900,1.91,47550,49550,47450,340789,16505992600,11665,24253054,KSQ,IT소프트웨어,Internet Services
042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,7610,2,-100,-1.3,7750,7760,7550,40580,309289550,1993,26200025,KSQ,전력기기,Electrical Equipment
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,중견기업부,21350,1,50,0.23,21300,21600,21200,2909,62396450,1834,8593846,KSQ,지주회사,Game Software
042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,9380,2,-60,-0.64,9480,9480,9280,41710,389480705,1051,11205174,KSQ,IT소프트웨어,Software
042600,KR7042600007,새로닉스,KOSDAQ,중견기업부,8100,3,0,0.0,8280,8280,8020,4810,38994320,1006,12423574,KSQ,IT하드웨어/반도체,Household Durables
042660,KR7042660001,한화오션,KOSPI,,80000,1,500,0.63,80500,80500,78700,935314,74388867350,245130,306413394,STK,조선/기계/중공업,Shipbuilding
042670,KR7042670000,HD현대인프라코어,KOSPI,,8750,2,-140,-1.57,8720,8790,8640,500920,4368670630,16857,192655867,STK,조선/기계/중공업,Machinery
042700,KR7042700005,한미반도체,KOSPI,,82600,2,-1200,-1.43,85000,85100,82500,571090,47811349400,79803,96614259,STK,반도체 장비,Semiconductors & Semiconductor Equipment
042940,KR7042940007,상지건설,KOSDAQ,중견기업부,37200,2,-4650,-11.11,40250,40800,36250,1476157,55782688550,1481,3981814,KSQ,건설,Construction & Engineering
043150,KR7043150002,바텍,KOSDAQ,우량기업부,20450,2,-50,-0.24,20500,20650,20300,8120,166161950,3037,14854256,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,9980,2,-90,-0.89,10030,10070,9930,11408,113907060,2095,21000000,KSQ,자동차 부품,Auto Components
043610,KR7043610005,KT지니뮤직,KOSDAQ,우량기업부,2125,1,15,0.71,2100,2140,2100,14260,30264790,1234,58115438,KSQ,미디어,Media
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,6170,2,-20,-0.32,6190,6230,6050,30960,190036615,1102,17873425,KSQ,가전제품,Household Durables
044450,KR7044450005,KSS해운,KOSPI,,9230,1,160,1.76,9230,9360,9120,56163,520867540,2130,23085880,STK,운송/항공/물류,Marine
044490,KR7044490001,태웅,KOSDAQ,우량기업부,16590,2,-330,-1.95,17000,17040,16370,104922,1748579915,3319,20007381,KSQ,철강/비철금속,Energy Equipment & service
044820,KR7044820009,코스맥스비티아이,KOSPI,,12800,1,100,0.79,12800,13200,12520,19142,244700905,1229,9603921,STK,화장품,Food Products
044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,기술성장기업부,17020,1,170,1.01,17260,17260,16860,14535,248162450,1367,8036064,KSQ,반도체 소재,Electtronic Equipment & Instruments
045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,16030,2,-520,-3.14,16350,16350,15990,46563,748497095,2885,18000000,KSQ,건설,Semiconductors & Semiconductor Equipment
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,4125,2,-50,-1.2,4180,4180,4100,325812,1349465878,2907,70473377,KSQ,전력기기,Transportation Infrastructure
045660,KR7045660008,에이텍,KOSDAQ,벤처기업부,22800,2,-1750,-7.13,24500,24550,22400,200773,4656280325,1883,8260000,KSQ,IT하드웨어/반도체,Computers & Peripherals
046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,4355,2,-35,-0.8,4400,4400,4320,16031,69848790,1655,38010802,KSQ,IT소프트웨어,Internet Services
046890,KR7046890000,서울반도체,KOSDAQ GLOBAL,중견기업부,6810,2,-40,-0.58,6790,6890,6780,44034,300827230,3970,58305400,KSQ,IT하드웨어/반도체,Display and Display accessory
047040,KR7047040001,대우건설,KOSPI,,3620,2,-25,-0.69,3630,3645,3605,348703,1262756314,15045,415622638,STK,건설,Construction & Engineering
047050,KR7047050000,포스코인터내셔널,KOSPI,,47450,1,250,0.53,47050,47600,47000,101203,4786253775,83475,175922788,STK,지주회사,Trading Companies & Distributors
047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,4885,1,130,2.73,4775,4940,4750,139863,681191980,1788,36610755,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
047560,KR7047560008,이스트소프트,KOSDAQ,중견기업부,21200,1,250,1.19,21100,21950,20850,268823,5774804250,2464,11626292,KSQ,IT소프트웨어,Software
047810,KR7047810007,한국항공우주,KOSPI,,89100,2,-1500,-1.66,91200,91200,88500,333930,29892323200,86850,97475107,STK,방위산업,Commercial Services & Supplies
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,4635,2,-50,-1.07,4665,4665,4610,48215,222971645,1133,24453930,KSQ,엔터테인먼트,Media
047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,20500,1,100,0.49,20350,20750,20300,49141,1006903250,6522,31814994,KSQ,바이오/제약/신약개발,Pharmaceuticals
048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,10790,1,30,0.28,10720,10880,10480,52979,569089125,5181,48021608,KSQ,바이오/제약/신약개발,Personal Products
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,11670,1,220,1.92,11370,11740,11010,147244,1682671525,1344,11520000,KSQ,자동차 부품,Auto Components
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,3985,2,-15,-0.38,4030,4030,3945,29875,118460005,1360,34150762,KSQ,바이오/제약/신약개발,Biotechnology
048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1436,2,-5,-0.35,1460,1460,1436,131623,189526863,1388,96714620,KSQ,엔터테인먼트,Media
048870,KR7048870000,시너지이노베이션,KOSDAQ,벤처기업부,2975,1,115,4.02,3130,3265,2955,6909353,21396703175,2620,88098748,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,11170,1,520,4.88,10670,11430,10660,167130,1861802320,1405,12578946,KSQ,엔터테인먼트,Media
049070,KR7049070006,인탑스,KOSDAQ,우량기업부,16820,1,20,0.12,17200,17260,16660,46744,788946775,2893,17200000,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
049520,KR7049520000,유아이엘,KOSDAQ,우량기업부,3665,2,-305,-7.68,3915,3930,3630,351744,1311882017,1181,32247404,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,10440,3,0,0.0,10440,10490,10390,26965,281559755,1492,14300000,KSQ,기타금융,Commercial Services & Supplies
049770,KR7049770001,동원F&B,KOSPI,,37950,2,-50,-0.13,37900,38250,37450,10287,389764550,7322,19295620,STK,음식료,Food Products
049950,KR7049950009,미래컴퍼니,KOSDAQ,우량기업부,18730,2,-370,-1.94,19250,19270,18690,19110,360460435,1651,8817884,KSQ,디스플레이 장비,Display and Display accessory
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,12670,2,-20,-0.16,12740,12740,12580,1960,24763200,1190,9400000,KSQ,바이오/제약/신약개발,Biotechnology
050890,KR7050890003,쏠리드,KOSDAQ,우량기업부,6425,2,-775,-10.76,6760,6800,6370,1679405,11034487700,3925,61095231,KSQ,통신,Commuications Equipment
051160,KR7051160000,지어소프트,KOSDAQ,중견기업부,10050,2,-190,-1.86,10440,10470,9980,109003,1113848830,1555,15474430,KSQ,IT소프트웨어,Distributors
051360,KR7051360006,토비스,KOSDAQ,우량기업부,16180,1,300,1.89,15860,16270,15710,51180,821699940,2599,16067058,KSQ,IT하드웨어/반도체,Display and Display accessory
051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,8610,2,-60,-0.69,8690,8700,8560,16445,141414305,2008,23327472,KSQ,IT하드웨어/반도체,Electtronic Equipment & Instruments
051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,24700,1,100,0.41,24300,24800,24150,17602,431533075,2932,11871586,KSQ,음식료,Food Products
051600,KR7051600005,한전KPS,KOSPI,,39850,2,-3450,-7.97,41900,41900,39700,596740,23922625375,17932,45000000,STK,전력기기,Eletric Utilities
051900,KR7051900009,LG생활건강,KOSPI,,319500,2,-4000,-1.24,322500,323500,319500,10507,3378661000,49900,15618197,STK,화장품,Personal Products
051910,KR7051910008,LG화학,KOSPI,,204000,1,500,0.25,202500,204500,201000,70243,14289473000,144008,70592343,STK,정유/화학/가스,Chemicals
051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,3790,1,45,1.2,3705,3860,3660,472185,1785777710,3858,101802299,KSQ,이차전지 소재,Commuications Equipment
052020,KR7052020005,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),5590,2,-10,-0.18,5600,5640,5500,121886,674432735,3800,67983291,KSQ,바이오/제약/신약개발,Electtronic Equipment & Instruments
052220,KR7052220001,iMBC,KOSDAQ,중견기업부,4415,2,-5,-0.11,4380,4470,4340,416147,1832926844,1015,23000000,KSQ,미디어,Media
052260,KR7052260007,현대바이오랜드,KOSDAQ,우량기업부,4415,2,-15,-0.34,4445,4460,4385,21952,96924675,1324,30000000,KSQ,헬스케어,Personal Products
052330,KR7052330008,코텍,KOSDAQ,우량기업부,9790,1,10,0.1,9820,9820,9640,20394,198349040,1618,16527174,KSQ,IT하드웨어/반도체,Display and Display accessory
052400,KR7052400009,코나아이,KOSDAQ,우량기업부,42100,2,-1200,-2.77,44550,44750,41400,229708,9825684850,6131,14563291,KSQ,IT소프트웨어,IT Services
052420,KR7052420007,오성첨단소재,KOSDAQ,우량기업부,1411,1,1,0.07,1438,1438,1401,288551,407026534,1286,91170474,KSQ,정유/화학/가스,Display and Display accessory
052690,KR7052690005,한전기술,KOSPI,,60200,2,-1500,-2.43,61300,61600,59500,85013,5115454400,23008,38220000,STK,원자력,Energy Equipment & service
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,8570,2,-30,-0.35,8600,8620,8380,39406,336413615,1252,14615109,KSQ,IT하드웨어/반도체,Electtronic Equipment & Instruments
053030,KR7053030003,바이넥스,KOSDAQ,중견기업부,17260,1,1590,10.15,15960,17420,15960,1270006,21529484165,5641,32684188,KSQ,바이오/제약/신약개발,Pharmaceuticals
053080,KR7053080008,케이엔솔,KOSDAQ,우량기업부,12500,1,210,1.71,12680,12800,12430,94845,1199627420,1624,12999807,KSQ,자동차 부품,Machinery
053210,KR7053210001,스카이라이프,KOSPI,,4370,2,-50,-1.13,4415,4415,4365,59209,259607336,2076,47522955,STK,미디어,Media
053280,KR7053280004,예스24,KOSDAQ,중견기업부,4325,2,-35,-0.8,4330,4355,4300,21377,92251720,1081,25000000,KSQ,유통/소매,Internet Retail
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,5810,1,40,0.69,5720,5900,5680,2032739,11769679405,2465,42441361,KSQ,IT소프트웨어,Software
053350,KR7053350005,이니텍,KOSDAQ,중견기업부,9030,2,-260,-2.8,9290,9450,8900,63570,572673330,1787,19790916,KSQ,IT소프트웨어,Software
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,15270,2,-330,-2.12,15640,15850,15110,553913,8555536580,2082,13636248,KSQ,IT소프트웨어,IT Services
053610,KR7053610002,프로텍,KOSDAQ,우량기업부,24250,2,-450,-1.82,24700,24750,23900,16646,402694500,2667,11000000,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
053690,KR7053690004,한미글로벌,KOSPI,,16580,2,-450,-2.64,16820,16950,16520,42106,701379990,1816,10957550,STK,건설,Construction & Engineering
053800,KR7053800009,안랩,KOSDAQ,우량기업부,61700,2,-1000,-1.59,62400,62600,61500,33890,2096510750,6865,11126506,KSQ,IT소프트웨어,Software
054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,7810,1,50,0.64,7740,7900,7740,29845,234067800,1251,16030561,KSQ,기타,Biotechnology
054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,5030,2,-70,-1.37,5170,5170,5010,20548,103820110,1272,25291210,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,14340,2,-160,-1.1,14500,14500,14290,18423,264481650,2171,15144233,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,24950,1,1300,5.5,23650,25000,23300,59995,1455097425,3016,12089892,KSQ,헬스케어,Health Care Equipment & Supplies
055550,KR7055550008,신한지주,KOSPI,,51900,1,100,0.19,51400,52300,51400,286193,14864901500,257342,495842065,STK,은행,Commercial Banks
056080,KR7056080005,유진로봇,KOSDAQ,중견기업부,14050,2,-2210,-13.59,19190,20900,13910,24856140,414588974210,5270,37512152,KSQ,로봇,Machinery
056090,KR7056090004,시지메드텍,KOSDAQ,벤처기업부,974,2,-6,-0.61,980,995,963,140173,136439211,1005,103259036,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,22000,1,50,0.23,21750,22350,21750,21630,478329725,7899,35908760,KSQ,디스플레이 장비,Machinery
057050,KR7057050007,현대홈쇼핑,KOSPI,,51300,2,-400,-0.77,51700,52000,51000,2263,116210600,6156,12000000,STK,유통/소매,Internet Retail
058400,KR7058400003,KNN,KOSDAQ,우량기업부,773,3,0,0.0,772,778,770,192528,148842376,1023,132429720,KSQ,미디어,Media
058430,KR7058430000,포스코스틸리온,KOSPI,,38100,2,-150,-0.39,38400,38450,37900,8047,306913375,2286,6000000,STK,철강/비철금속,Metal & Mining
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,39700,2,-250,-0.63,40000,41450,39400,274001,11028249725,30256,76211850,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
058610,KR7058610007,에스피지,KOSDAQ,우량기업부,26750,1,500,1.9,28100,28250,26400,761448,20700971600,5932,22177360,KSQ,로봇,Electrical Equipment
058630,KR7058630005,엠게임,KOSDAQ,우량기업부,5360,1,150,2.88,5200,5400,5110,564980,2988250705,1047,19543877,KSQ,게임,Game Software
058650,KR7058650003,세아홀딩스,KOSPI,,97400,2,-300,-0.31,100000,100000,96500,106,10360600,3896,4000000,STK,지주회사,Metal & Mining
058820,KR7058820002,CMG제약,KOSDAQ,중견기업부,2305,2,-15,-0.65,2325,2360,2290,616835,1426205062,3297,143056533,KSQ,바이오/제약/신약개발,Pharmaceuticals
058850,KR7058850009,KTcs,KOSPI,,2895,3,0,0.0,2895,2925,2880,162279,470250607,1235,42685000,STK,IT소프트웨어,Commercial Services & Supplies
058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,53900,2,-800,-1.46,54800,55000,53800,18717,1014726400,6648,12335251,KSQ,IT소프트웨어,Software
059090,KR7059090001,미코,KOSDAQ,중견기업부,11310,1,10,0.09,11460,11710,11300,158643,1818214205,3779,33416778,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
059210,KR7059210005,메타바이오메드,KOSDAQ,우량기업부,5290,1,40,0.76,5260,5380,5150,668329,3524938045,1262,23862351,KSQ,헬스케어,Health Care Equipment & Supplies
060150,KR7060150000,인선이엔티,KOSDAQ,중견기업부,5480,1,60,1.11,5500,5520,5390,75372,412870640,2551,46563612,KSQ,유틸리티,Commercial Services & Supplies
060250,KR7060250008,NHN KCP,KOSDAQ GLOBAL,우량기업부,7840,2,-100,-1.26,7860,7880,7810,31844,249783895,3148,40160611,KSQ,IT소프트웨어,Internet Services
060280,KR7060280005,큐렉소,KOSDAQ,중견기업부,9460,2,-460,-4.64,9930,10020,9340,286573,2743217450,3887,41089990,KSQ,헬스케어,Health Care Equipment & Supplies
060310,KR7060310000,3S,KOSDAQ,벤처기업부,2300,2,-40,-1.71,2345,2345,2270,394359,904459557,1220,53059040,KSQ,전력기기,Machinery
060370,KR7060370004,LS마린솔루션,KOSDAQ,우량기업부,20750,2,-550,-2.58,21250,21250,20500,171567,3565113600,6778,32668854,KSQ,조선/기계/중공업,Construction & Engineering
