Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,FICS
330590,KR7330590001,롯데리츠,KOSPI,,3535,2,-15,-0.42,3545,3580,3520,139969,497072069,10215,288968884,STK,Real Estate
365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,4750,1,20,0.42,4730,4770,4685,91166,432452615,10121,213089000,STK,Real Estate
082640,KR7082640004,동양생명,KOSPI,,6170,1,230,3.87,5970,6230,5940,289181,1752357200,9955,161358585,STK,Insurance
009450,KR7009450008,경동나비엔,KOSPI,,68000,2,-2000,-2.86,70500,70500,67900,21428,1475532700,9906,14568592,STK,Household Durables
001120,KR7001120005,LX인터내셔널,KOSPI,,25550,2,-100,-0.39,25700,25800,25500,19206,491956675,9903,38760000,STK,Trading Companies & Distributors
005300,KR7005300009,롯데칠성,KOSPI,,106400,2,-900,-0.84,107100,107600,106000,2528,270067350,9872,9278884,STK,Beverages
014820,KR7014820005,동원시스템즈,KOSPI,,33200,1,50,0.15,33350,33700,33050,6620,220288350,9625,28991282,STK,Containers & Packaging
229640,KR7229640008,LS에코에너지,KOSPI,,31350,2,-250,-0.79,31850,31850,31075,30330,951661625,9600,30624879,STK,Electrical Equipment
017960,KR7017960006,한국카본,KOSPI,,18380,2,-500,-2.65,18690,18690,17970,439252,8027710735,9540,51908452,STK,Chemicals
003030,KR7003030004,세아제강지주,KOSPI,,228500,2,-4000,-1.72,232000,233000,227500,2147,494547500,9463,4141657,STK,Metal & Mining
005180,KR7005180005,빙그레,KOSPI,,94800,2,-900,-0.94,95800,97000,94600,20077,1922008950,9338,9851241,STK,Food Products
023590,KR7023590003,다우기술,KOSPI,,20750,1,400,1.97,20400,20950,20350,38898,807248350,9309,44866617,STK,Capital Markets
336260,KR7336260005,두산퓨얼셀,KOSPI,,14170,2,-140,-0.98,14420,14490,14110,47975,684839095,9280,65493726,STK,Electtronic Equipment & Instruments
004490,KR7004490009,세방전지,KOSPI,,66200,2,-500,-0.75,66700,67000,66000,10061,668739150,9268,14000000,STK,Auto Components
009240,KR7009240003,한샘,KOSPI,,39100,1,50,0.13,39400,39500,39000,6563,257608650,9201,23533928,STK,Household Durables
415640,KR7415640002,KB발해인프라,KOSPI,,7440,2,-100,-1.33,7600,7610,7420,54329,406868795,9117,122545548,STK,
001740,KR7001740000,SK네트웍스,KOSPI,,4115,1,5,0.12,4130,4155,4085,92067,379647099,9105,221277902,STK,Industrial Conglomerates
298020,KR7298020009,효성티앤씨,KOSPI,,208000,2,-1500,-0.72,209500,211000,207000,1193,249146750,9001,4327682,STK,"Textiles,Apparel"
950210,KR8702070002,프레스티지바이오파마,KOSPI,,14900,1,90,0.61,15160,15340,14810,89819,1352623360,8954,60096155,STK,Pharmaceuticals
085620,KR7085620003,미래에셋생명,KOSPI,,5040,1,20,0.4,5020,5140,4945,33285,168082095,8921,177016189,STK,Insurance
002840,KR7002840007,미원상사,KOSPI,,185500,2,-1300,-0.7,186800,186800,185000,941,175204900,8811,4750000,STK,Chemicals
192400,KR7192400000,쿠쿠홀딩스,KOSPI,,24500,1,250,1.03,24400,24750,24150,5409,132845850,8712,35562185,STK,Household Durables
003540,KR7003540002,대신증권,KOSPI,,17090,1,160,0.95,16910,17130,16880,64344,1097996370,8677,50773400,STK,Capital Markets
077970,KR7077970002,STX엔진,KOSPI,,21600,2,-1000,-4.42,22850,22950,21350,160044,3490984225,8671,40148063,STK,Shipbuilding
004000,KR7004000006,롯데정밀화학,KOSPI,,33250,2,-600,-1.77,33850,33850,33200,20273,678388850,8578,25800000,STK,Chemicals
001530,KR7001530005,DI동일,KOSPI,,43700,2,-250,-0.57,44000,44500,43500,20846,912778450,8465,19370819,STK,"Textiles,Apparel"
484870,KR7484870001,엠앤씨솔루션,KOSPI,,92100,1,400,0.44,94000,94000,90000,17013,1555216850,8430,9153900,STK,Commercial Services & Supplies
004800,KR7004800009,효성,KOSPI,,49750,2,-250,-0.5,50000,50000,49500,5126,254882400,8328,16740407,STK,Industrial Conglomerates
248070,KR7248070005,솔루엠,KOSPI,,16990,2,-20,-0.12,17090,17650,16950,88446,1526831500,8326,49005551,STK,Electtronic Equipment & Instruments
145720,KR7145720009,덴티움,KOSPI,,74700,2,-800,-1.06,75600,76000,74300,20420,1528318800,8268,11068830,STK,Health Care Equipment & Supplies
000500,KR7000500009,가온전선,KOSPI,,49300,1,800,1.65,48500,49950,48500,41117,2023476850,8155,16543115,STK,Electrical Equipment
001680,KR7001680008,대상,KOSPI,,23500,1,50,0.21,23750,24150,23250,61536,1451589925,8142,34648025,STK,Food Products
108320,KR7108320003,LX세미콘,KOSPI,,50000,2,-500,-0.99,50400,50700,49950,11541,579884900,8132,16264300,STK,Semiconductors & Semiconductor Equipment
120110,KR7120110002,코오롱인더,KOSPI,,29550,2,-300,-1.01,29800,29900,29450,20702,613633500,8131,27519091,STK,Chemicals
100090,KR7100090000,SK오션플랜트,KOSPI,,13710,2,-70,-0.51,13860,14090,13630,39921,550854615,8115,59195568,STK,Energy Equipment & service
039130,KR7039130000,하나투어,KOSPI,,50300,1,100,0.2,50500,50800,50200,8851,446288350,8067,16039185,STK,Hotel & Leisure
005440,KR7005440003,현대지에프홀딩스,KOSPI,,5170,2,-20,-0.39,5210,5250,5160,21712,112868195,8060,155904301,STK,Industrial Conglomerates
298050,KR7298050006,HS효성첨단소재,KOSPI,,176100,1,800,0.46,175300,176700,173200,3312,581044600,7889,4479948,STK,Chemicals
003850,KR7003850005,보령,KOSPI,,8610,1,40,0.47,8590,8670,8500,38311,329670965,7472,86787207,STK,Pharmaceuticals
114090,KR7114090004,GKL,KOSPI,,12070,1,190,1.6,12000,12170,11900,138843,1680860445,7465,61855670,STK,Hotel & Leisure
268280,KR7268280005,미원에스씨,KOSPI,,149300,1,900,0.61,149600,149700,149200,125,18686600,7465,5000000,STK,Chemicals
079160,KR7079160008,CJ CGV,KOSPI,,4500,2,-60,-1.32,4505,4550,4485,88154,397991653,7451,165580269,STK,Media
032350,KR7032350001,롯데관광개발,KOSPI,,9770,1,170,1.77,9710,9900,9600,335833,3295048200,7444,76196183,STK,Hotel & Leisure
006120,KR7006120000,SK디스커버리,KOSPI,,40550,2,-250,-0.61,40800,40950,40000,5445,219834100,7440,18347855,STK,"Oil, Gas & consumable Fuels"
003240,KR7003240009,태광산업,KOSPI,,666000,2,-2000,-0.3,668000,675000,664000,202,134938000,7415,1113400,STK,Chemicals
009410,KR7009410002,태영건설,KOSPI,,2490,2,-10,-0.4,2465,2530,2465,54114,135325098,7322,294073558,STK,Construction & Engineering
049770,KR7049770001,동원F&B,KOSPI,,37400,1,600,1.63,36550,37800,36550,35447,1328277175,7216,19295620,STK,Food Products
181710,KR7181710005,NHN,KOSPI,,21350,1,250,1.18,20900,21550,20900,22361,476084775,7209,33766123,STK,IT Services
030190,KR7030190003,NICE평가정보,KOSPI,,12050,1,100,0.84,11950,12160,11900,31649,380870710,7170,59506593,STK,Commercial Services & Supplies
353200,KR7353200009,대덕전자,KOSPI,,14420,1,10,0.07,14430,14780,14340,115124,1672748830,7125,49416925,STK,Electtronic Equipment & Instruments
064960,KR7064960008,SNT모티브,KOSPI,,26750,2,-250,-0.93,27000,27300,26600,26892,721783000,7099,26540272,STK,Auto Components
100840,KR7100840008,SNT에너지,KOSPI,,34200,2,-1250,-3.53,35450,35900,33500,88424,3036355625,7072,20680783,STK,Energy Equipment & service
214320,KR7214320004,이노션,KOSPI,,17570,2,-30,-0.17,17600,17670,17550,25860,455267915,7028,40000000,STK,Media
451800,KR7451800007,한화리츠,KOSPI,,3910,1,20,0.51,3890,3940,3890,112414,440080849,7022,179600000,STK,Real Estate
030610,KR7030610000,교보증권,KOSPI,,6130,1,100,1.66,6050,6170,6040,110533,677544780,6985,113962961,STK,Capital Markets
003530,KR7003530003,한화투자증권,KOSPI,,3225,1,10,0.31,3285,3295,3225,341997,1112417742,6919,214547775,STK,Capital Markets
293940,KR7293940003,신한알파리츠,KOSPI,,5710,1,10,0.18,5750,5790,5700,70245,403832430,6905,120940123,STK,Real Estate
000670,KR7000670000,영풍,KOSPI,,367500,0,0,0.0,0,0,0,0,0,6769,1842040,STK,Mobile phone and Mobile accessory
008730,KR7008730004,율촌화학,KOSPI,,27050,2,-1550,-5.42,28600,28600,26850,107184,2943191975,6708,24800000,STK,Containers & Packaging
381970,KR7381970003,케이카,KOSPI,,13740,2,-50,-0.36,13790,13790,13640,16796,230825380,6620,48182073,STK,Automobiles
079900,KR7079900007,전진건설로봇,KOSPI,,44150,2,-1150,-2.54,45850,46350,44000,88631,3965460350,6442,14592545,STK,Machinery
069260,KR7069260008,TKG휴켐스,KOSPI,,15750,1,30,0.19,15750,15810,15620,12988,204442215,6438,40878588,STK,Chemicals
025540,KR7025540006,한국단자,KOSPI,,61800,2,-900,-1.44,62800,63000,61600,12147,753668000,6436,10415000,STK,Auto Components
003620,KR7003620002,KG모빌리티,KOSPI,,3260,0,0,0.0,0,0,0,0,0,6402,196404254,STK,Automobiles
000640,KR7000640003,동아쏘시오홀딩스,KOSPI,,97400,2,-700,-0.71,98000,98000,96300,6376,618681350,6366,6536434,STK,Pharmaceuticals
000210,KR7000210005,DL,KOSPI,,30300,1,50,0.17,30250,30450,29950,15170,457849450,6349,20955884,STK,Chemicals
001570,KR7001570001,금양,KOSPI,,9900,0,0,0.0,0,0,0,0,0,6332,63967196,STK,Chemicals
097230,KR7097230007,HJ중공업,KOSPI,,7570,2,-260,-3.32,7760,7760,7470,715468,5403104300,6303,83274281,STK,Construction & Engineering
285130,KR7285130001,SK케미칼,KOSPI,,36500,2,-400,-1.08,36500,37150,35550,8978,329270900,6297,17253783,STK,Chemicals
006380,KR7006380000,카프로,KOSPI,,3660,0,0,0.0,0,0,0,0,0,6185,168999996,STK,Chemicals
005250,KR7005250006,녹십자홀딩스,KOSPI,,13140,2,-230,-1.72,13370,13370,13120,13561,179032550,6179,47028210,STK,Pharmaceuticals
001430,KR7001430008,세아베스틸지주,KOSPI,,16960,1,550,3.35,16540,17070,16260,71817,1203705750,6082,35862119,STK,Metal & Mining
005690,KR7005690003,파미셀,KOSPI,,10020,1,310,3.19,9800,10280,9760,628606,6333594745,6013,60016964,STK,Biotechnology
071320,KR7071320006,지역난방공사,KOSPI,,50700,1,300,0.6,51000,51200,50200,3909,198398100,5870,11578744,STK,Eletric Utilities
017810,KR7017810003,풀무원,KOSPI,,15380,2,-330,-2.1,15600,15680,15380,57411,888971145,5862,38120542,STK,Food Products
057050,KR7057050007,현대홈쇼핑,KOSPI,,48650,1,50,0.1,48950,48950,48350,2344,113981550,5838,12000000,STK,Internet Retail
016380,KR7016380008,KG스틸,KOSPI,,5630,2,-10,-0.18,5640,5710,5580,26702,151025970,5630,100008897,STK,Metal & Mining
005420,KR7005420005,코스모화학,KOSPI,,14560,2,-160,-1.09,14780,15070,14460,58291,862210085,5592,38408228,STK,Chemicals
002030,KR7002030005,아세아,KOSPI,,267000,2,-1000,-0.37,268000,269000,265000,462,122858500,5564,2084140,STK,Paper & Forest Products
006650,KR7006650006,대한유화,KOSPI,,85600,2,-800,-0.93,85800,87200,85100,6010,516217300,5564,6500000,STK,Chemicals
003470,KR7003470002,유안타증권,KOSPI,,2735,1,20,0.74,2715,2755,2700,102877,281275713,5458,199596576,STK,Capital Markets
336370,KR7336370002,솔루스첨단소재,KOSPI,,7650,2,-60,-0.78,7770,7790,7600,41251,316891060,5371,70217344,STK,Electtronic Equipment & Instruments
014830,KR7014830004,유니드,KOSPI,,79000,2,-800,-1.0,79400,79400,78100,10118,796718350,5346,6767600,STK,Chemicals
010780,KR7010780005,아이에스동서,KOSPI,,17690,1,120,0.68,17590,17750,17460,14711,259867545,5340,30186976,STK,Construction & Engineering
005610,KR7005610001,SPC삼립,KOSPI,,61800,2,-1400,-2.22,62500,63000,61500,15242,947466550,5332,8629009,STK,Food Products
348950,KR7348950007,제이알글로벌리츠,KOSPI,,2680,1,5,0.19,2675,2715,2675,178750,481573069,5289,197376000,STK,Real Estate
089590,KR7089590004,제주항공,KOSPI,,6530,2,-50,-0.76,6660,6690,6520,39393,258604350,5265,80640985,STK,Airlines
002710,KR7002710002,TCC스틸,KOSPI,,19950,2,-400,-1.97,20350,20450,19900,50073,1004746980,5229,26213697,STK,Metal & Mining
306200,KR7306200007,세아제강,KOSPI,,183000,2,-3800,-2.03,184900,186800,182500,4993,917743800,5190,2836300,STK,Metal & Mining
000400,KR7000400002,롯데손해보험,KOSPI,,1667,2,-17,-1.01,1689,1692,1662,115329,193020013,5173,310336320,STK,Insurance
453340,KR7453340002,현대그린푸드,KOSPI,,15590,2,-10,-0.06,15770,15770,15550,12230,190906145,5165,33135540,STK,Food Products
036530,KR7036530004,SNT홀딩스,KOSPI,,31250,2,-550,-1.73,31850,32050,31150,4171,131869750,5094,16303886,STK,Auto Components
001060,KR7001060003,JW중외제약,KOSPI,,21850,2,-150,-0.68,22150,22200,21800,20980,461302275,5087,23285930,STK,Pharmaceuticals
456040,KR7456040005,OCI,KOSPI,,56200,2,-100,-0.18,56800,57700,56200,24512,1394477150,5031,8952495,STK,Chemicals
002350,KR7002350007,넥센타이어,KOSPI,,5140,2,-20,-0.39,5170,5200,5140,32379,167235120,5020,97667877,STK,Auto Components
000070,KR7000070003,삼양홀딩스,KOSPI,,58200,1,300,0.52,58000,58500,57800,3318,193393350,4984,8564271,STK,Chemicals
284740,KR7284740008,쿠쿠홈시스,KOSPI,,22200,1,250,1.14,22200,22450,22000,16995,378861150,4981,22437330,STK,Household Durables
005880,KR7005880000,대한해운,KOSPI,,1547,2,-13,-0.83,1565,1568,1546,637209,992316403,4969,321209950,STK,Marine
016800,KR7016800005,퍼시스,KOSPI,,42850,3,0,0.0,42450,43250,42450,151,6492100,4927,11500000,STK,Household Durables
344820,KR7344820006,KCC글라스,KOSPI,,30800,1,200,0.65,30600,30950,30500,9008,277462225,4918,15970512,STK,Building Products
281820,KR7281820001,케이씨텍,KOSPI,,23500,1,300,1.29,23400,24300,23350,194848,4638745800,4862,20690323,STK,Semiconductors & Semiconductor Equipment
383800,KR7383800000,LX홀딩스,KOSPI,,6330,1,30,0.48,6360,6390,6310,18796,119235465,4828,76280690,STK,Industrial Conglomerates
475150,KR7475150009,SK이터닉스,KOSPI,,14300,2,-140,-0.97,14440,14580,14260,58069,835563280,4826,33754042,STK,Energy Equipment & service
403550,KR7403550007,쏘카,KOSPI,,14490,2,-130,-0.89,14570,14570,14450,345,5003060,4758,32841902,STK,Hotel & Leisure
145990,KR7145990008,삼양사,KOSPI,,46000,1,50,0.11,45950,46250,45800,1485,68185300,4744,10313449,STK,Food Products
084690,KR7084690007,대상홀딩스,KOSPI,,12970,2,-470,-3.5,14150,14270,12860,1247710,17008350925,4696,36212538,STK,Food Products
271940,KR7271940009,일진하이솔루스,KOSPI,,12900,2,-130,-1.0,13150,13150,12870,13456,174492245,4684,36313190,STK,Auto Components
377740,KR7377740006,바이오노트,KOSPI,,4580,1,50,1.1,4550,4610,4525,21381,97836080,4674,102056048,STK,Health Care Equipment & Supplies
075580,KR7075580001,세진중공업,KOSPI,,8220,2,-260,-3.07,8490,8530,8110,288036,2378335540,4673,56849456,STK,Shipbuilding
272450,KR7272450008,진에어,KOSPI,,8920,2,-110,-1.22,9040,9100,8900,30575,275638690,4656,52200000,STK,Airlines
007700,KR7007700008,F&F홀딩스,KOSPI,,11830,1,20,0.17,11940,11940,11830,1412,16755420,4627,39114367,STK,"Textiles,Apparel"
093370,KR7093370005,후성,KOSPI,,4290,2,-30,-0.69,4315,4365,4275,92560,398734550,4601,107255330,STK,Chemicals
002240,KR7002240000,고려제강,KOSPI,,16930,1,60,0.36,16900,17320,16900,5773,98396555,4571,27000000,STK,Metal & Mining
000370,KR7000370007,한화손해보험,KOSPI,,3900,1,10,0.26,3885,3940,3860,67049,261625134,4552,116738915,STK,Insurance
178920,KR7178920005,PI첨단소재,KOSPI,,15470,2,-240,-1.53,15730,15870,15460,56969,889707720,4542,29366322,STK,Chemicals
241590,KR7241590009,화승엔터프라이즈,KOSPI,,7400,2,-30,-0.4,7490,7490,7370,47277,350125200,4483,60589276,STK,"Textiles,Apparel"
003920,KR7003920006,남양유업,KOSPI,,73000,1,500,0.69,73000,73400,72600,3725,271943450,4475,6131346,STK,Food Products
002960,KR7002960003,한국쉘석유,KOSPI,,342500,1,5000,1.48,340500,345000,339500,3590,1225755500,4452,1300000,STK,Chemicals
091810,KR7091810002,티웨이항공,KOSPI,,2065,2,-5,-0.24,2080,2090,2060,134027,277935105,4447,215378976,STK,Airlines
460860,KR7460860000,동국제강,KOSPI,,8940,2,-80,-0.89,8890,9160,8850,45556,408595040,4434,49608017,STK,Metal & Mining
192650,KR7192650000,드림텍,KOSPI,,6330,2,-50,-0.78,6380,6450,6320,18350,117126795,4360,68890041,STK,Mobile phone and Mobile accessory
017860,KR7017860008,DS단석,KOSPI,,24700,1,200,0.82,25250,25550,24600,144179,3625754450,4343,17584212,STK,Chemicals
357120,KR7357120005,코람코라이프인프라리츠,KOSPI,,4450,1,60,1.37,4385,4455,4360,71072,314261975,4331,97335354,STK,Real Estate
003300,KR7003300001,한일홀딩스,KOSPI,,14020,1,210,1.52,13950,14050,13850,10774,150743005,4322,30832884,STK,Construction Materials
026890,KR7026890004,스틱인베스트먼트,KOSPI,,10320,2,-100,-0.96,10300,10590,10280,34557,359546175,4301,41678175,STK,Diversified Financial Services
090460,KR7090460007,비에이치,KOSPI,,12400,3,0,0.0,12430,12490,12300,93463,1155919830,4273,34464379,STK,Electtronic Equipment & Instruments
093050,KR7093050003,LF,KOSPI,,14490,1,20,0.14,14470,14670,14420,37301,543295400,4236,29240000,STK,"Textiles,Apparel"
105630,KR7105630008,한세실업,KOSPI,,10560,2,-180,-1.68,10660,10810,10550,17856,190368040,4224,40000000,STK,"Textiles,Apparel"
170900,KR7170900005,동아에스티,KOSPI,,44900,2,-100,-0.22,45350,45350,44600,3556,159639400,4199,9352645,STK,Pharmaceuticals
017940,KR7017940008,E1,KOSPI,,60500,1,500,0.83,60200,61100,60100,2990,181674250,4150,6860000,STK,"Oil, Gas & consumable Fuels"
097520,KR7097520001,엠씨넥스,KOSPI,,22950,2,-400,-1.71,23400,23450,22950,10255,237279025,4125,17977732,STK,Mobile phone and Mobile accessory
475560,KR7475560009,더본코리아,KOSPI,,27900,2,-250,-0.89,28100,28350,27850,14050,394461375,4111,14737260,STK,Hotel & Leisure
195870,KR7195870001,해성디에스,KOSPI,,24150,1,150,0.63,24400,24450,23850,17979,435066275,4105,17000000,STK,Semiconductors & Semiconductor Equipment
009900,KR7009900002,명신산업,KOSPI,,7770,2,-20,-0.26,7740,7870,7710,32004,249310705,4076,52470133,STK,Auto Components
034310,KR7034310003,NICE,KOSPI,,10840,1,40,0.37,10850,10930,10810,15701,170744315,4024,37128442,STK,IT Services
448730,KR7448730002,삼성FN리츠,KOSPI,,4410,1,5,0.11,4405,4415,4390,64744,284991533,4015,91050000,STK,Real Estate
499790,KR7499790004,GS피앤엘,KOSPI,,20050,1,790,4.1,19280,20250,19230,46827,932392855,3976,19830841,STK,Distributors
029530,KR7029530003,신도리코,KOSPI,,39400,1,100,0.25,39000,39500,39000,950,37429975,3971,10080029,STK,Office Electronics
183190,KR7183190008,아세아시멘트,KOSPI,,10620,1,170,1.63,10500,10960,10450,161092,1730510160,3966,37346770,STK,Construction Materials
013890,KR7013890009,지누스,KOSPI,,17720,2,-190,-1.06,17910,18000,17700,14021,249657490,3943,22254576,STK,Household Durables
019170,KR7019170000,신풍제약,KOSPI,,7440,2,-130,-1.72,7580,7610,7430,31857,239012560,3942,52984990,STK,Pharmaceuticals
094800,KR7094800000,맵스리얼티1,KOSPI,,4235,1,35,0.83,4220,4250,4215,16007,67779685,3931,92834331,STK,
005810,KR7005810007,풍산홀딩스,KOSPI,,27150,3,0,0.0,27300,27500,27050,12685,345930850,3914,14417292,STK,Metal & Mining
432320,KR7432320000,KB스타리츠,KOSPI,,3850,3,0,0.0,3870,3885,3810,42131,162505005,3904,101414285,STK,Real Estate
003160,KR7003160009,디아이,KOSPI,,13710,1,230,1.71,13290,14060,13210,305389,4198662355,3879,28300000,STK,Semiconductors & Semiconductor Equipment
003280,KR7003280005,흥아해운,KOSPI,,1606,3,0,0.0,1606,1638,1584,1145912,1847837979,3861,240424899,STK,Marine
084010,KR7084010008,대한제강,KOSPI,,16260,1,80,0.49,16190,16280,16020,20833,336688465,3807,23414397,STK,Metal & Mining
092790,KR7092790005,넥스틸,KOSPI,,14370,2,-190,-1.3,14910,15100,14300,396971,5845331935,3736,26002000,STK,Metal & Mining
003520,KR7003520004,영진약품,KOSPI,,2017,1,12,0.6,2005,2050,1997,125330,253737209,3688,182892731,STK,Pharmaceuticals
018250,KR7018250001,애경산업,KOSPI,,13820,2,-80,-0.58,13920,13990,13760,42477,589065560,3649,26409935,STK,Personal Products
058650,KR7058650003,세아홀딩스,KOSPI,,91000,1,600,0.66,90400,91000,90400,48,4345500,3640,4000000,STK,Metal & Mining
